City Name,Country Code,Year,Population,Size Category
Kaddamari,NGA,2015,0.0,Fewer than 300 000
Gandi,NGA,2015,11.111,Fewer than 300 000
Tafawa Balewa,NGA,2015,41.492,Fewer than 300 000
Omor,NGA,2015,23.184,Fewer than 300 000
Bunkure,NGA,2015,11.623,Fewer than 300 000
Dawaki ,NGA,2015,22.699,Fewer than 300 000
Yakum,NGA,2015,27.625,Fewer than 300 000
Rimi 1,NGA,2015,15.777,Fewer than 300 000
Bebeji,NGA,2015,13.881,Fewer than 300 000
New Wara,NGA,2015,22.741,Fewer than 300 000
Maska,NGA,2015,10.239,Fewer than 300 000
Jahuna,NGA,2015,10.293,Fewer than 300 000
Gbajimba,NGA,2015,17.58,Fewer than 300 000
Elele Alimini,NGA,2015,0.0,Fewer than 300 000
Dass,NGA,2015,35.014,Fewer than 300 000
Lassa,NGA,2015,18.746,Fewer than 300 000
Dogon Yaro,NGA,2015,17.0,Fewer than 300 000
Ilara ,NGA,2015,0.0,Fewer than 300 000
Nafuchi,NGA,2015,12.57,Fewer than 300 000
Rinjim Gaini,NGA,2015,20.655,Fewer than 300 000
Barkin Ladi,NGA,2015,13.28,Fewer than 300 000
Idi Emi,NGA,2015,38.62,Fewer than 300 000
Okuta,NGA,2015,35.459,Fewer than 300 000
Otujeremi/Otokutu,NGA,2015,32.216,Fewer than 300 000
Magare,NGA,2015,13.68,Fewer than 300 000
Ukpon,NGA,2015,22.32,Fewer than 300 000
Guyuk,NGA,2015,54.685,Fewer than 300 000
Nkwo-Nando,NGA,2015,26.308,Fewer than 300 000
Tunga maje,NGA,2015,27.9,Fewer than 300 000
Mallam Daya,NGA,2015,34.56,Fewer than 300 000
Gulak,NGA,2015,30.059,Fewer than 300 000
Tegina,NGA,2015,16.08,Fewer than 300 000
Kunya Centre,NGA,2015,13.186,Fewer than 300 000
Awgbu,NGA,2015,16.569,Fewer than 300 000
Musawa,NGA,2015,18.623,Fewer than 300 000
Jere,NGA,2015,18.708,Fewer than 300 000
Bomu,NGA,2015,0.0,Fewer than 300 000
Donga,NGA,2015,39.456,Fewer than 300 000
Sabon Gari 2,NGA,2015,15.68,Fewer than 300 000
Aka Ese,NGA,2015,19.16,Fewer than 300 000
Tungo,NGA,2015,27.442,Fewer than 300 000
Kwa Ibo,NGA,2015,0.0,Fewer than 300 000
Obunagha,NGA,2015,0.0,Fewer than 300 000
Galadi,NGA,2015,10.05,Fewer than 300 000
Igangan,NGA,2015,49.483,Fewer than 300 000
Faku,NGA,2015,22.166,Fewer than 300 000
Durbunde,NGA,2015,0.0,Fewer than 300 000
Amachara,NGA,2015,15.317,Fewer than 300 000
New Marte,NGA,2015,14.113,Fewer than 300 000
Makera,NGA,2015,16.029,Fewer than 300 000
Jada,NGA,2015,41.921,Fewer than 300 000
Egbo Ide,NGA,2015,11.5,Fewer than 300 000
Ilero,NGA,2015,37.546,Fewer than 300 000
Afuda/Eguere,NGA,2015,51.726,Fewer than 300 000
Sakpenwa,NGA,2015,23.32,Fewer than 300 000
Ago Amadu,NGA,2015,55.281,Fewer than 300 000
Ilutitun,NGA,2015,33.752,Fewer than 300 000
Jemaa,NGA,2015,26.829,Fewer than 300 000
Igbara Odo,NGA,2015,35.622,Fewer than 300 000
Akana/Ogu,NGA,2015,16.8,Fewer than 300 000
Karfi Ruga,NGA,2015,15.04,Fewer than 300 000
Balala,NGA,2015,12.701,Fewer than 300 000
Ribah,NGA,2015,28.212,Fewer than 300 000
Izombe,NGA,2015,11.0,Fewer than 300 000
Magami,NGA,2015,14.508,Fewer than 300 000
Tambawal,NGA,2015,30.662,Fewer than 300 000
Kinsha,NGA,2015,0.0,Fewer than 300 000
Alade,NGA,2015,28.8,Fewer than 300 000
Mahuta 1,NGA,2015,20.932,Fewer than 300 000
Tignon,NGA,2015,20.344,Fewer than 300 000
Sarki Power,NGA,2015,24.611,Fewer than 300 000
Kuri,NGA,2015,15.169,Fewer than 300 000
Yimirshika,NGA,2015,14.13,Fewer than 300 000
Katari,NGA,2015,16.885,Fewer than 300 000
Amoncha,NGA,2015,0.0,Fewer than 300 000
Karshi 2,NGA,2015,0.0,Fewer than 300 000
Dankama,NGA,2015,12.64,Fewer than 300 000
Mgboko Umuanunu,NGA,2015,12.0,Fewer than 300 000
Zuguma,NGA,2015,22.014,Fewer than 300 000
Bantaje,NGA,2015,19.783,Fewer than 300 000
Odogbolu,NGA,2015,29.34,Fewer than 300 000
Ngalda,NGA,2015,13.844,Fewer than 300 000
Filiya,NGA,2015,35.0,Fewer than 300 000
Garki,NGA,2015,0.0,Fewer than 300 000
Kafin Hausa,NGA,2015,21.518,Fewer than 300 000
Mayo Nguli,NGA,2015,21.92,Fewer than 300 000
Dutsen Wai,NGA,2015,14.431,Fewer than 300 000
Elebele,NGA,2015,0.0,Fewer than 300 000
Jikamshi,NGA,2015,12.667,Fewer than 300 000
Ekumtak,NGA,2015,12.448,Fewer than 300 000
Owena Ijesha,NGA,2015,19.028,Fewer than 300 000
Tofa,NGA,2015,13.403,Fewer than 300 000
Bungudu,NGA,2015,21.098,Fewer than 300 000
Ngelzarma,NGA,2015,19.62,Fewer than 300 000
Oke Odan,NGA,2015,14.24,Fewer than 300 000
Buni Gari,NGA,2015,0.0,Fewer than 300 000
Miga 1,NGA,2015,14.08,Fewer than 300 000
Birniwa,NGA,2015,10.064,Fewer than 300 000
Kwinte,NGA,2015,0.0,Fewer than 300 000
Abogwa,NGA,2015,26.292,Fewer than 300 000
Echialike,NGA,2015,16.33,Fewer than 300 000
Orogun,NGA,2015,24.24,Fewer than 300 000
Aiyetoro Gbede,NGA,2015,52.01,Fewer than 300 000
Wasagu,NGA,2015,13.631,Fewer than 300 000
Kwararfa,NGA,2015,23.04,Fewer than 300 000
Otuoke,NGA,2015,0.0,Fewer than 300 000
Iware,NGA,2015,21.0,Fewer than 300 000
Ogbagi,NGA,2015,27.75,Fewer than 300 000
Garaku,NGA,2015,37.058,Fewer than 300 000
Kagarko,NGA,2015,20.149,Fewer than 300 000
Warji,NGA,2015,11.85,Fewer than 300 000
Hardawa,NGA,2015,14.11,Fewer than 300 000
Kibiya,NGA,2015,14.08,Fewer than 300 000
Wushishi,NGA,2015,24.979,Fewer than 300 000
Rurum,NGA,2015,0.0,Fewer than 300 000
Mgbagbu Owa,NGA,2015,0.0,Fewer than 300 000
Tsangaya,NGA,2015,0.0,Fewer than 300 000
Damagum,NGA,2015,22.23,Fewer than 300 000
Oderiga,NGA,2015,14.016,Fewer than 300 000
Matazu,NGA,2015,15.469,Fewer than 300 000
Igbo Tako,NGA,2015,35.022,Fewer than 300 000
Michaga,NGA,2015,46.482,Fewer than 300 000
Vaase,NGA,2015,0.0,Fewer than 300 000
Ubuluku,NGA,2015,48.73,Fewer than 300 000
Mbak,NGA,2015,15.16,Fewer than 300 000
Igbere,NGA,2015,15.12,Fewer than 300 000
Amoso,NGA,2015,10.254,Fewer than 300 000
Mopa,NGA,2015,49.321,Fewer than 300 000
Garo,NGA,2015,11.178,Fewer than 300 000
Mararabar Akunza,NGA,2015,0.0,Fewer than 300 000
Aramoko Ekiti,NGA,2015,39.298,Fewer than 300 000
Kaya,NGA,2015,12.763,Fewer than 300 000
Alyi,NGA,2015,21.8,Fewer than 300 000
Kujama,NGA,2015,22.196,Fewer than 300 000
Sabon Birnin Yero,NGA,2015,14.295,Fewer than 300 000
Ndi Elu,NGA,2015,0.0,Fewer than 300 000
Brass,NGA,2015,26.272,Fewer than 300 000
Tse Agberagba,NGA,2015,50.468,Fewer than 300 000
Ayadeghe,NGA,2015,20.96,Fewer than 300 000
Ambursa,NGA,2015,21.111,Fewer than 300 000
Bilbil,NGA,2015,0.0,Fewer than 300 000
Okpoma,NGA,2015,44.33,Fewer than 300 000
Gano,NGA,2015,0.0,Fewer than 300 000
Igbogila,NGA,2015,23.339,Fewer than 300 000
Matagami,NGA,2015,24.803,Fewer than 300 000
Toto,NGA,2015,28.461,Fewer than 300 000
Oyan,NGA,2015,33.337,Fewer than 300 000
Kuyelo,NGA,2015,0.0,Fewer than 300 000
Umuakuru Emekuku,NGA,2015,0.0,Fewer than 300 000
Idumuje-Unor/Onicha Uku,NGA,2015,0.0,Fewer than 300 000
Agenebode,NGA,2015,49.14,Fewer than 300 000
Ohali,NGA,2015,0.0,Fewer than 300 000
Jajimaji,NGA,2015,10.2,Fewer than 300 000
Dakaiyyawa,NGA,2015,14.126,Fewer than 300 000
Olode,NGA,2015,23.068,Fewer than 300 000
Gajale,NGA,2015,0.0,Fewer than 300 000
Ajaokuta,NGA,2015,78.375,Fewer than 300 000
Umuhu,NGA,2015,0.0,Fewer than 300 000
Wamdewo,NGA,2015,10.618,Fewer than 300 000
Eha Ndiagu,NGA,2015,0.0,Fewer than 300 000
Uzuakoli,NGA,2015,12.72,Fewer than 300 000
Maradun Relocation,NGA,2015,12.56,Fewer than 300 000
Iloshi,NGA,2015,29.92,Fewer than 300 000
Sakwaya,NGA,2015,12.484,Fewer than 300 000
Sii,NGA,2015,0.0,Fewer than 300 000
Mabudi,NGA,2015,27.54,Fewer than 300 000
Ilesha Ibariba,NGA,2015,32.83,Fewer than 300 000
Igbaraoke,NGA,2015,41.475,Fewer than 300 000
Rumiji,NGA,2015,13.5,Fewer than 300 000
Gwantu,NGA,2015,33.369,Fewer than 300 000
Okoro Ete,NGA,2015,0.0,Fewer than 300 000
Chadawa,NGA,2015,15.5,Fewer than 300 000
Eyerakpokpo,NGA,2015,0.0,Fewer than 300 000
Manor,NGA,2015,25.26,Fewer than 300 000
Ukata,NGA,2015,15.646,Fewer than 300 000
Adoka,NGA,2015,27.09,Fewer than 300 000
Ogwuosie,NGA,2015,27.675,Fewer than 300 000
Yana,NGA,2015,15.04,Fewer than 300 000
Onicha Ugbo,NGA,2015,23.59,Fewer than 300 000
nga Magajiya,NGA,2015,17.123,Fewer than 300 000
Aladia,NGA,2015,0.0,Fewer than 300 000
Bugau,NGA,2015,15.466,Fewer than 300 000
Bomadi,NGA,2015,12.867,Fewer than 300 000
Ibe,NGA,2015,18.248,Fewer than 300 000
Shanono,NGA,2015,14.305,Fewer than 300 000
Itobe,NGA,2015,12.2,Fewer than 300 000
Ulakwo,NGA,2015,0.0,Fewer than 300 000
Anchau,NGA,2015,10.403,Fewer than 300 000
Okpara,NGA,2015,38.64,Fewer than 300 000
Opuba,NGA,2015,0.0,Fewer than 300 000
Chiromawa,NGA,2015,22.44,Fewer than 300 000
Gawura,NGA,2015,10.2,Fewer than 300 000
Kaiama 2,NGA,2015,0.0,Fewer than 300 000
Idon Kasa,NGA,2015,10.03,Fewer than 300 000
Roni,NGA,2015,10.16,Fewer than 300 000
Obigwo,NGA,2015,21.0,Fewer than 300 000
Nafada,NGA,2015,16.439,Fewer than 300 000
Amoya,NGA,2015,31.161,Fewer than 300 000
Umunelu,NGA,2015,15.17,Fewer than 300 000
Zakirai,NGA,2015,13.288,Fewer than 300 000
Raminkura,NGA,2015,0.0,Fewer than 300 000
Sagbama,NGA,2015,0.0,Fewer than 300 000
Gurin,NGA,2015,13.752,Fewer than 300 000
Ekpesa,NGA,2015,41.413,Fewer than 300 000
Bani,NGA,2015,0.0,Fewer than 300 000
Shani,NGA,2015,15.067,Fewer than 300 000
Lokpaukwu,NGA,2015,15.76,Fewer than 300 000
Abereke-Odo,NGA,2015,0.0,Fewer than 300 000
Esa Oke,NGA,2015,37.696,Fewer than 300 000
Dadin Kowa 1,NGA,2015,21.276,Fewer than 300 000
Dutsen Giginia,NGA,2015,0.0,Fewer than 300 000
Maji,NGA,2015,18.112,Fewer than 300 000
Shika,NGA,2015,13.991,Fewer than 300 000
Kafin Madaki,NGA,2015,14.16,Fewer than 300 000
Gota,NGA,2015,19.8,Fewer than 300 000
Matan Kari,NGA,2015,0.0,Fewer than 300 000
Shuni,NGA,2015,0.0,Fewer than 300 000
Gosa,NGA,2015,0.0,Fewer than 300 000
Chinade,NGA,2015,11.36,Fewer than 300 000
Moriki,NGA,2015,16.16,Fewer than 300 000
Garum Malam,NGA,2015,10.625,Fewer than 300 000
Alkamu,NGA,2015,12.15,Fewer than 300 000
Shelleng,NGA,2015,31.714,Fewer than 300 000
Umudioga,NGA,2015,0.0,Fewer than 300 000
Riyom,NGA,2015,19.132,Fewer than 300 000
Toro,NGA,2015,22.4,Fewer than 300 000
Zarewa,NGA,2015,0.0,Fewer than 300 000
Sango,NGA,2015,12.545,Fewer than 300 000
Zagga,NGA,2015,16.697,Fewer than 300 000
Ibia,NGA,2015,14.7,Fewer than 300 000
Ingawa,NGA,2015,19.397,Fewer than 300 000
Osi,NGA,2015,31.472,Fewer than 300 000
Gebe,NGA,2015,11.05,Fewer than 300 000
Mkpani,NGA,2015,12.835,Fewer than 300 000
Madaki,NGA,2015,16.624,Fewer than 300 000
Guri,NGA,2015,0.0,Fewer than 300 000
Furifuri,NGA,2015,0.0,Fewer than 300 000
Omifon,NGA,2015,17.0,Fewer than 300 000
Mangun,NGA,2015,0.0,Fewer than 300 000
Akpoa,NGA,2015,0.0,Fewer than 300 000
Ungwan Kunkumi,NGA,2015,0.0,Fewer than 300 000
Dadur,NGA,2015,0.0,Fewer than 300 000
Egubuma,NGA,2015,15.669,Fewer than 300 000
Gubachi,NGA,2015,0.0,Fewer than 300 000
Nko,NGA,2015,17.425,Fewer than 300 000
Sabon Birni 2,NGA,2015,10.08,Fewer than 300 000
Lango,NGA,2015,0.0,Fewer than 300 000
Malete,NGA,2015,10.5,Fewer than 300 000
Faran,NGA,2015,13.68,Fewer than 300 000
Icheabu,NGA,2015,14.406,Fewer than 300 000
Kutigi,NGA,2015,24.544,Fewer than 300 000
Umanya,NGA,2015,0.0,Fewer than 300 000
Umuosu,NGA,2015,10.603,Fewer than 300 000
Aiyede 1,NGA,2015,17.286,Fewer than 300 000
Aragban,NGA,2015,0.0,Fewer than 300 000
Lagun,NGA,2015,17.501,Fewer than 300 000
Murya,NGA,2015,18.364,Fewer than 300 000
Garkida,NGA,2015,18.089,Fewer than 300 000
Katcha,NGA,2015,18.462,Fewer than 300 000
Fufore,NGA,2015,26.064,Fewer than 300 000
Ihube/Nduhu,NGA,2015,14.8,Fewer than 300 000
Iyale,NGA,2015,20.454,Fewer than 300 000
Cross Kauwa,NGA,2015,0.0,Fewer than 300 000
Ubantoma,NGA,2015,0.0,Fewer than 300 000
Ipoti Ekiti,NGA,2015,23.8,Fewer than 300 000
Dan Alhaji,NGA,2015,10.48,Fewer than 300 000
Pako,NGA,2015,0.0,Fewer than 300 000
Koinya,NGA,2015,19.684,Fewer than 300 000
Ania,NGA,2015,0.0,Fewer than 300 000
Malumfatori,NGA,2015,21.485,Fewer than 300 000
Garun Ali,NGA,2015,0.0,Fewer than 300 000
Oke Mesi,NGA,2015,28.369,Fewer than 300 000
Oguma 2,NGA,2015,27.897,Fewer than 300 000
Dagauda,NGA,2015,0.0,Fewer than 300 000
Gada,NGA,2015,18.0,Fewer than 300 000
Marraraba,NGA,2015,17.052,Fewer than 300 000
Igbo Emabama,NGA,2015,14.711,Fewer than 300 000
Biusare,NGA,2015,0.0,Fewer than 300 000
Dengebe,NGA,2015,10.16,Fewer than 300 000
Imilike Agu,NGA,2015,0.0,Fewer than 300 000
Oke Igbira,NGA,2015,23.497,Fewer than 300 000
Ilueologbo Owe,NGA,2015,34.371,Fewer than 300 000
Dokko,NGA,2015,14.021,Fewer than 300 000
Tede,NGA,2015,36.017,Fewer than 300 000
Tallase,NGA,2015,21.741,Fewer than 300 000
Shao,NGA,2015,19.343,Fewer than 300 000
Mararaba,NGA,2015,22.536,Fewer than 300 000
Umuakpu,NGA,2015,13.127,Fewer than 300 000
Idung Ntuk Uma,NGA,2015,0.0,Fewer than 300 000
Ibesha,NGA,2015,0.0,Fewer than 300 000
Beculah City,NGA,2015,0.0,Fewer than 300 000
Mada,NGA,2015,11.674,Fewer than 300 000
Bala Musa,NGA,2015,12.2,Fewer than 300 000
Koko 2,NGA,2015,43.548,Fewer than 300 000
Vom,NGA,2015,0.0,Fewer than 300 000
Sade,NGA,2015,10.043,Fewer than 300 000
Obe,NGA,2015,10.145,Fewer than 300 000
Tiggi,NGA,2015,0.0,Fewer than 300 000
Omu,NGA,2015,20.717,Fewer than 300 000
Abuja Military Areas,NGA,2015,10.3,Fewer than 300 000
Kpean,NGA,2015,0.0,Fewer than 300 000
Ago Are,NGA,2015,35.223,Fewer than 300 000
Ifetedo,NGA,2015,19.689,Fewer than 300 000
Dundaye,NGA,2015,0.0,Fewer than 300 000
Jangero,NGA,2015,12.675,Fewer than 300 000
Opobo,NGA,2015,0.0,Fewer than 300 000
Sunkani,NGA,2015,17.36,Fewer than 300 000
Maikunkele,NGA,2015,22.26,Fewer than 300 000
Lepe,NGA,2015,0.0,Fewer than 300 000
Azare_2,NGA,2015,16.222,Fewer than 300 000
Ganawuri,NGA,2015,0.0,Fewer than 300 000
Alagbayun,NGA,2015,19.267,Fewer than 300 000
Ifon,NGA,2015,49.114,Fewer than 300 000
Tafa 1,NGA,2015,0.0,Fewer than 300 000
Igabi,NGA,2015,0.0,Fewer than 300 000
Rabah,NGA,2015,0.0,Fewer than 300 000
Yan Tumaki,NGA,2015,0.0,Fewer than 300 000
Sangere,NGA,2015,24.363,Fewer than 300 000
Yusufari,NGA,2015,16.16,Fewer than 300 000
Gerkawa,NGA,2015,10.3,Fewer than 300 000
Pajazam,NGA,2015,0.0,Fewer than 300 000
Jakusko,NGA,2015,15.3,Fewer than 300 000
Ugbokpo,NGA,2015,32.369,Fewer than 300 000
Wurisato,NGA,2015,10.089,Fewer than 300 000
Oruko,NGA,2015,0.0,Fewer than 300 000
Sabongida Ora,NGA,2015,43.625,Fewer than 300 000
Emuoha 1,NGA,2015,20.102,Fewer than 300 000
Kware 1,NGA,2015,13.662,Fewer than 300 000
Mbiama,NGA,2015,16.705,Fewer than 300 000
Aplapum,NGA,2015,17.684,Fewer than 300 000
Fanna,NGA,2015,0.0,Fewer than 300 000
Abukur,NGA,2015,10.566,Fewer than 300 000
Oba-Ile,NGA,2015,16.095,Fewer than 300 000
Liman Katagum,NGA,2015,10.35,Fewer than 300 000
Osan,NGA,2015,20.477,Fewer than 300 000
Kurfi,NGA,2015,16.061,Fewer than 300 000
Ganga,NGA,2015,0.0,Fewer than 300 000
Jarmai,NGA,2015,0.0,Fewer than 300 000
Katami,NGA,2015,0.0,Fewer than 300 000
Okada,NGA,2015,31.147,Fewer than 300 000
Ajasse Ipo,NGA,2015,16.492,Fewer than 300 000
Idomi,NGA,2015,14.28,Fewer than 300 000
Yandoma,NGA,2015,0.0,Fewer than 300 000
Amafor,NGA,2015,0.0,Fewer than 300 000
Danzanke & Modachi,NGA,2015,0.0,Fewer than 300 000
Zungeru,NGA,2015,16.342,Fewer than 300 000
Ijoun,NGA,2015,20.88,Fewer than 300 000
Nasarawa 2,NGA,2015,14.184,Fewer than 300 000
Rini,NGA,2015,0.0,Fewer than 300 000
Itas,NGA,2015,10.32,Fewer than 300 000
Beakogoro,NGA,2015,0.0,Fewer than 300 000
Fan Shanu,NGA,2015,0.0,Fewer than 300 000
Kirfi,NGA,2015,10.115,Fewer than 300 000
Aiye/Ankpa,NGA,2015,19.125,Fewer than 300 000
Kofa,NGA,2015,0.0,Fewer than 300 000
Ibelu,NGA,2015,14.301,Fewer than 300 000
Lanlate,NGA,2015,18.643,Fewer than 300 000
Betem,NGA,2015,0.0,Fewer than 300 000
Agbogugu,NGA,2015,11.935,Fewer than 300 000
Igbajo,NGA,2015,19.697,Fewer than 300 000
Jakana,NGA,2015,0.0,Fewer than 300 000
Shargalle,NGA,2015,0.0,Fewer than 300 000
Karsil,NGA,2015,0.0,Fewer than 300 000
Nasarawa 3,NGA,2015,11.342,Fewer than 300 000
Loko,NGA,2015,18.257,Fewer than 300 000
Mahazu,NGA,2015,0.0,Fewer than 300 000
Ndelle,NGA,2015,14.5,Fewer than 300 000
Gindiri Town ,NGA,2015,0.0,Fewer than 300 000
Pambu,NGA,2015,11.709,Fewer than 300 000
Kademi,NGA,2015,0.0,Fewer than 300 000
Ngbalang,NGA,2015,28.286,Fewer than 300 000
Arabishi,NGA,2015,0.0,Fewer than 300 000
Samaru/Moroa,NGA,2015,26.364,Fewer than 300 000
Obi,NGA,2015,17.312,Fewer than 300 000
Sabon Gari 3,NGA,2015,0.0,Fewer than 300 000
Giri,NGA,2015,34.806,Fewer than 300 000
Oja,NGA,2015,19.112,Fewer than 300 000
Obarike Ito,NGA,2015,27.051,Fewer than 300 000
Tudun Iya,NGA,2015,0.0,Fewer than 300 000
Dekina,NGA,2015,37.65,Fewer than 300 000
Nkwoida,NGA,2015,14.345,Fewer than 300 000
Kargi,NGA,2015,0.0,Fewer than 300 000
Katsalle,NGA,2015,10.218,Fewer than 300 000
Abocho,NGA,2015,0.0,Fewer than 300 000
Barkum ,NGA,2015,0.0,Fewer than 300 000
Oji River,NGA,2015,0.0,Fewer than 300 000
Diko,NGA,2015,14.991,Fewer than 300 000
Atom,NGA,2015,23.87,Fewer than 300 000
Bode Sadu,NGA,2015,14.507,Fewer than 300 000
Ifaki,NGA,2015,25.551,Fewer than 300 000
Kudai,NGA,2015,0.0,Fewer than 300 000
Eyo Nku,NGA,2015,0.0,Fewer than 300 000
Otan Ayegbaju,NGA,2015,25.235,Fewer than 300 000
Marama,NGA,2015,13.7,Fewer than 300 000
Foggo,NGA,2015,0.0,Fewer than 300 000
Lokpanta,NGA,2015,0.0,Fewer than 300 000
Oso,NGA,2015,0.0,Fewer than 300 000
Mainok,NGA,2015,0.0,Fewer than 300 000
Erin,NGA,2015,21.421,Fewer than 300 000
Pil,NGA,2015,0.0,Fewer than 300 000
Mariri,NGA,2015,0.0,Fewer than 300 000
Ihe,NGA,2015,0.0,Fewer than 300 000
Kauru,NGA,2015,0.0,Fewer than 300 000
Sansani,NGA,2015,0.0,Fewer than 300 000
Kila,NGA,2015,0.0,Fewer than 300 000
Ogu Bolo,NGA,2015,0.0,Fewer than 300 000
Wuro Yolde,NGA,2015,10.008,Fewer than 300 000
Ungwan Shinkala,NGA,2015,0.0,Fewer than 300 000
Nyogor-Lueku,NGA,2015,0.0,Fewer than 300 000
Ngadaya,NGA,2015,0.0,Fewer than 300 000
Gwano,NGA,2015,10.053,Fewer than 300 000
Iporo Ekiti,NGA,2015,31.59,Fewer than 300 000
Egbelu/Nguru,NGA,2015,0.0,Fewer than 300 000
Gimba,NGA,2015,0.0,Fewer than 300 000
Enugwu Agidi 2,NGA,2015,14.56,Fewer than 300 000
Hildi,NGA,2015,23.195,Fewer than 300 000
Ibesit,NGA,2015,0.0,Fewer than 300 000
Kopbepang,NGA,2015,13.81,Fewer than 300 000
Ndoni,NGA,2015,0.0,Fewer than 300 000
Ataibang,NGA,2015,0.0,Fewer than 300 000
Bojude,NGA,2015,14.901,Fewer than 300 000
Igana,NGA,2015,20.286,Fewer than 300 000
Kunjiel,NGA,2015,10.602,Fewer than 300 000
Iresi,NGA,2015,22.33,Fewer than 300 000
Bindawa,NGA,2015,11.899,Fewer than 300 000
Guroji,NGA,2015,12.137,Fewer than 300 000
Kotonkoro,NGA,2015,0.0,Fewer than 300 000
Deregbe/Kpoguidi [NGA],NGA,2015,0.0,Fewer than 300 000
Manchok,NGA,2015,18.459,Fewer than 300 000
Burun-Burun,NGA,2015,0.0,Fewer than 300 000
Shiya,NGA,2015,12.319,Fewer than 300 000
Dadin Kowa 2,NGA,2015,0.0,Fewer than 300 000
Akuyam,NGA,2015,0.0,Fewer than 300 000
Etebi Idung Assan,NGA,2015,0.0,Fewer than 300 000
Usere,NGA,2015,21.228,Fewer than 300 000
Kubacha,NGA,2015,0.0,Fewer than 300 000
Bagwai,NGA,2015,0.0,Fewer than 300 000
Tongo,NGA,2015,11.631,Fewer than 300 000
Mairuwa,NGA,2015,0.0,Fewer than 300 000
Ekinrin,NGA,2015,34.93,Fewer than 300 000
Kwen,NGA,2015,26.67,Fewer than 300 000
Batagarawa,NGA,2015,26.404,Fewer than 300 000
Okobo,NGA,2015,14.0,Fewer than 300 000
Arogbo,NGA,2015,0.0,Fewer than 300 000
Ekan Meje,NGA,2015,20.234,Fewer than 300 000
Daba,NGA,2015,0.0,Fewer than 300 000
Waru,NGA,2015,10.7,Fewer than 300 000
Basirka,NGA,2015,0.0,Fewer than 300 000
Ubiaja,NGA,2015,71.512,Fewer than 300 000
Osu,NGA,2015,18.329,Fewer than 300 000
Safana,NGA,2015,11.256,Fewer than 300 000
Bazza,NGA,2015,38.851,Fewer than 300 000
Biryel,NGA,2015,0.0,Fewer than 300 000
Iloro,NGA,2015,27.053,Fewer than 300 000
Kwolla,NGA,2015,10.956,Fewer than 300 000
Adogo Gari,NGA,2015,19.294,Fewer than 300 000
Aya Abam,NGA,2015,16.9,Fewer than 300 000
Ungwan Ibrahim Ninzam,NGA,2015,0.0,Fewer than 300 000
Enugu Abo,NGA,2015,14.0,Fewer than 300 000
Dawasa,NGA,2015,0.0,Fewer than 300 000
Barako Kor/Sako Kor/Kpong,NGA,2015,0.0,Fewer than 300 000
Garintor,NGA,2015,0.0,Fewer than 300 000
Oko,NGA,2015,25.95,Fewer than 300 000
Wasinmi,NGA,2015,0.0,Fewer than 300 000
Ikang,NGA,2015,0.0,Fewer than 300 000
Anaku,NGA,2015,0.0,Fewer than 300 000
Oroa Emede,NGA,2015,26.732,Fewer than 300 000
Shemankar,NGA,2015,10.402,Fewer than 300 000
Shiwaki,NGA,2015,0.0,Fewer than 300 000
Ewu,NGA,2015,13.6,Fewer than 300 000
Bille,NGA,2015,0.0,Fewer than 300 000
Bassa,NGA,2015,15.0,Fewer than 300 000
Odo Ere & Igbaruku,NGA,2015,35.759,Fewer than 300 000
Otukwang,NGA,2015,11.8,Fewer than 300 000
Deiba,NGA,2015,13.536,Fewer than 300 000
Babbangida,NGA,2015,16.96,Fewer than 300 000
Ekpene Ibia,NGA,2015,0.0,Fewer than 300 000
Lau,NGA,2015,13.968,Fewer than 300 000
Kagara Dauran,NGA,2015,0.0,Fewer than 300 000
Baure,NGA,2015,12.08,Fewer than 300 000
Sabon Gari ,NGA,2015,12.85,Fewer than 300 000
Ikot Eba,NGA,2015,0.0,Fewer than 300 000
Yandalla,NGA,2015,0.0,Fewer than 300 000
Aiyetoro/Idiogba,NGA,2015,0.0,Fewer than 300 000
Wak,NGA,2015,0.0,Fewer than 300 000
Gobirawa,NGA,2015,0.0,Fewer than 300 000
Wurogauri,NGA,2015,10.487,Fewer than 300 000
Zor-Sogho,NGA,2015,0.0,Fewer than 300 000
Burji,NGA,2015,0.0,Fewer than 300 000
Ode Etikan,NGA,2015,0.0,Fewer than 300 000
Tungan Kawo,NGA,2015,0.0,Fewer than 300 000
Opuoko,NGA,2015,0.0,Fewer than 300 000
Chikanda/Tchicandou [NGA],NGA,2015,0.0,Fewer than 300 000
Dange,NGA,2015,14.72,Fewer than 300 000
Igueben,NGA,2015,40.407,Fewer than 300 000
Ogbese,NGA,2015,14.31,Fewer than 300 000
Owaza,NGA,2015,0.0,Fewer than 300 000
Alabanisi,NGA,2015,15.042,Fewer than 300 000
Fika,NGA,2015,12.96,Fewer than 300 000
Eke 1,NGA,2015,44.423,Fewer than 300 000
Ikoro,NGA,2015,22.865,Fewer than 300 000
Gora 1,NGA,2015,0.0,Fewer than 300 000
Donko,NGA,2015,13.026,Fewer than 300 000
Oloko 1,NGA,2015,13.824,Fewer than 300 000
Ire Ekiti,NGA,2015,21.468,Fewer than 300 000
Chia,NGA,2015,15.111,Fewer than 300 000
Fage,NGA,2015,18.476,Fewer than 300 000
Shiwari,NGA,2015,12.674,Fewer than 300 000
Binji,NGA,2015,12.871,Fewer than 300 000
Ilara,NGA,2015,28.8,Fewer than 300 000
